
Cidade: 78859, Zona: 0008, Seção: 0021
7,Votos Nulos,14
8,Total Apurado,262

Cidade: 78859, Zona: 0199, Seção: 0028
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,89
2,55 NINA SINGER,137
3,Eleitores Aptos,327
4,Votos nominais,236
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,14
8,Total Apurado,259

Cidade: 78859, Zona: 0199, Seção: 0029
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,83
2,55 NINA SINGER,151
3,Eleitores Aptos,339
4,Votos nominais,240
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,12
8,Total Apurado,266

Cidade: 78859, Zona: 0199, Seção: 0030
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,89
2,55 NINA SINGER,143
3,Eleitores Aptos,345
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,13
8,Total Apurado,265

Cidade: 78859, Zona: 0199, Seção: 0031
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,86
2,55 NINA SINGER,167
3,Eleitores Aptos,343
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,17
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0036
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,93
2,55 NINA SINGER,134
3,Eleitores Aptos,368
4,Votos nominais,235
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,15
8,Total Apurado,269

Cidade: 78859, Zona: 0199, Seção: 0037
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,93
2,55 NINA SINGER,132
3,Eleitores Aptos,369
4,Votos nominais,234
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,19
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0038
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,13
2,44 GERALDO MENDES,104
3,55 NINA SINGER,138
4,Eleitores Aptos,371
5,Votos nominais,255
6,Votos de legenda,0
7,Votos em branco,17
8,Votos Nulos,16
9,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0042
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,5
2,44 GERALDO MENDES,127
3,55 NINA SINGER,113
4,Eleitores Aptos,374
5,Votos nominais,245
6,Votos de legenda,0
7,Votos em branco,18
8,Votos Nulos,14
9,Total Apurado,277

Cidade: 78859, Zona: 0199, Seção: 0043
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,124
2,55 NINA SINGER,119
3,Eleitores Aptos,372
4,Votos nominais,250
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,8
8,Total Apurado,275

Cidade: 78859, Zona: 0199, Seção: 0044
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,3
2,44 GERALDO MENDES,129
3,55 NINA SINGER,131
4,Eleitores Aptos,368
5,Votos nominais,263
6,Votos de legenda,0
7,Votos em branco,12
8,Votos Nulos,12
9,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0045
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,81
2,55 NINA SINGER,137
3,Eleitores Aptos,345
4,Votos nominais,223
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,15
8,Total Apurado,253

Cidade: 78859, Zona: 0199, Seção: 0046
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,94
2,55 NINA SINGER,150
3,Eleitores Aptos,344
4,Votos nominais,247
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,8
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0047
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,4
2,44 GERALDO MENDES,108
3,55 NINA SINGER,128
4,Eleitores Aptos,342
5,Votos nominais,240
6,Votos de legenda,0
7,Votos em branco,14
8,Votos Nulos,14
9,Total Apurado,268

Cidade: 78859, Zona: 0199, Seção: 0048
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,109
2,55 NINA SINGER,121
3,Eleitores Aptos,345
4,Votos nominais,234
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,13
8,Total Apurado,254

Cidade: 78859, Zona: 0199, Seção: 0049
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,112
2,55 NINA SINGER,115
3,Eleitores Aptos,351
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,14
8,Total Apurado,270

Cidade: 78859, Zona: 0199, Seção: 0050
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,107
2,55 NINA SINGER,133
3,Eleitores Aptos,348
4,Votos nominais,252
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,17
8,Total Apurado,278

Cidade: 78859, Zona: 0199, Seção: 0051
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,115
2,55 NINA SINGER,118
3,Eleitores Aptos,395
4,Votos nominais,248
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,19
8,Total Apurado,279

Cidade: 78859, Zona: 0199, Seção: 0052
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,124
2,55 NINA SINGER,136
3,Eleitores Aptos,396
4,Votos nominais,272
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,23
8,Total Apurado,306

Cidade: 78859, Zona: 0199, Seção: 0053
,Candidato,Votacao
0,13 WILSON CABELO,18
1,44 GERALDO MENDES,113
2,55 NINA SINGER,152
3,Eleitores Aptos,394
4,Votos nominais,283
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,16
8,Total Apurado,315

Cidade: 78859, Zona: 0199, Seção: 0054
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,102
2,55 NINA SINGER,118
3,Eleitores Aptos,378
4,Votos nominais,225
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,12
8,Total Apurado,251

Cidade: 78859, Zona: 0199, Seção: 0055
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,140
2,55 NINA SINGER,114
3,Eleitores Aptos,372
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,11
8,Total Apurado,282

Cidade: 78859, Zona: 0199, Seção: 0056
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,146
2,55 NINA SINGER,122
3,Eleitores Aptos,374
4,Votos nominais,277
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,18
8,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0057
,Candidato,Votacao
0,13 WILSON CABELO,4
1,44 GERALDO MENDES,122
2,55 NINA SINGER,111
3,Eleitores Aptos,368
4,Votos nominais,237
5,Votos de legenda,0
6,Votos em branco,7
7,Votos Nulos,23
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0058
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,121
3,55 NINA SINGER,128
4,Eleitores Aptos,383
5,Votos nominais,255
6,Votos de legenda,0
7,Votos em branco,18
8,Votos Nulos,16
9,Total Apurado,289

Cidade: 78859, Zona: 0199, Seção: 0059
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,112
2,55 NINA SINGER,166
3,Eleitores Aptos,419
4,Votos nominais,290
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,16
8,Total Apurado,321

Cidade: 78859, Zona: 0199, Seção: 0060
,Candidato,Votacao
0,13 WILSON CABELO,16
1,44 GERALDO MENDES,92
2,55 NINA SINGER,154
3,Eleitores Aptos,374
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,16
8,Total Apurado,294

Cidade: 78859, Zona: 0199, Seção: 0061
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,114
2,55 NINA SINGER,99
3,Eleitores Aptos,307
4,Votos nominais,216
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,7
8,Total Apurado,239

Cidade: 78859, Zona: 0199, Seção: 0062
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,120
2,55 NINA SINGER,147
3,Eleitores Aptos,420
4,Votos nominais,276
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,12
8,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0063
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,118
2,55 NINA SINGER,130
3,Eleitores Aptos,390
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,13
8,Total Apurado,289

Cidade: 78859, Zona: 0199, Seção: 0064
,Candidato,Votacao
0,13 WILSON CABELO,16
1,44 GERALDO MENDES,112
2,55 NINA SINGER,169
3,Eleitores Aptos,422
4,Votos nominais,297
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,11
8,Total Apurado,319

Cidade: 78859, Zona: 0199, Seção: 0065
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,144
2,55 NINA SINGER,96
3,Eleitores Aptos,384
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,10
8,Total Apurado,275

Cidade: 78859, Zona: 0199, Seção: 0066
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,129
2,55 NINA SINGER,113
3,Eleitores Aptos,345
4,Votos nominais,249
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,11
8,Total Apurado,274

Cidade: 78859, Zona: 0199, Seção: 0067
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,8
2,44 GERALDO MENDES,141
3,55 NINA SINGER,102
4,Eleitores Aptos,364
5,Votos nominais,251
6,Votos de legenda,0
7,Votos em branco,8
8,Votos Nulos,17
9,Total Apurado,276

Cidade: 78859, Zona: 0199, Seção: 0068
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,122
2,55 NINA SINGER,153
3,Eleitores Aptos,427
4,Votos nominais,284
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,21
8,Total Apurado,318

Cidade: 78859, Zona: 0199, Seção: 0069
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,105
2,55 NINA SINGER,138
3,Eleitores Aptos,415
4,Votos nominais,256
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,22
8,Total Apurado,298

Cidade: 78859, Zona: 0199, Seção: 0070
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,91
2,55 NINA SINGER,137
3,Eleitores Aptos,331
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,16
8,Total Apurado,265

Cidade: 78859, Zona: 0199, Seção: 0072
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,121
2,55 NINA SINGER,78
3,Eleitores Aptos,308
4,Votos nominais,207
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,14
8,Total Apurado,235

Cidade: 78859, Zona: 0199, Seção: 0073
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,132
2,55 NINA SINGER,126
3,Eleitores Aptos,428
4,Votos nominais,269
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,19
8,Total Apurado,308

Cidade: 78859, Zona: 0199, Seção: 0074
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,107
2,55 NINA SINGER,145
3,Eleitores Aptos,369
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,13
8,Total Apurado,289

Cidade: 78859, Zona: 0199, Seção: 0075
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,140
2,55 NINA SINGER,116
3,Eleitores Aptos,375
4,Votos nominais,265
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,13
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0076
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,138
2,55 NINA SINGER,102
3,Eleitores Aptos,379
4,Votos nominais,255
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,10
8,Total Apurado,283

Cidade: 78859, Zona: 0199, Seção: 0077
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,146
2,55 NINA SINGER,104
3,Eleitores Aptos,377
4,Votos nominais,257
5,Votos de legenda,0
6,Votos em branco,8
7,Votos Nulos,15
8,Total Apurado,280

Cidade: 78859, Zona: 0199, Seção: 0078
,Candidato,Votacao
0,13 WILSON CABELO,18
1,44 GERALDO MENDES,111
2,55 NINA SINGER,154
3,Eleitores Aptos,426
4,Votos nominais,283
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,19
8,Total Apurado,319

Cidade: 78859, Zona: 0199, Seção: 0079
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,98
2,55 NINA SINGER,129
3,Eleitores Aptos,348
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,19
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0080
,Candidato,Votacao
0,Não há votos nominais,16
1,13 WILSON CABELO,8
2,44 GERALDO MENDES,133
3,55 NINA SINGER,114
4,Eleitores Aptos,384
5,Votos nominais,255
6,Votos de legenda,0
7,Votos em branco,7
8,Votos Nulos,10
9,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0081
,Candidato,Votacao
0,13 WILSON CABELO,12
1,44 GERALDO MENDES,115
2,55 NINA SINGER,152
3,Eleitores Aptos,420
4,Votos nominais,279
5,Votos de legenda,0
6,Votos em branco,24
7,Votos Nulos,18
8,Total Apurado,321

Cidade: 78859, Zona: 0199, Seção: 0082
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,111
2,55 NINA SINGER,145
3,Eleitores Aptos,371
4,Votos nominais,264
5,Votos de legenda,0
6,Votos em branco,19
7,Votos Nulos,14
8,Total Apurado,297

Cidade: 78859, Zona: 0199, Seção: 0083
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,139
2,55 NINA SINGER,118
3,Eleitores Aptos,384
4,Votos nominais,264
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,13
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0084
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,127
2,55 NINA SINGER,104
3,Eleitores Aptos,367
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,15
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0085
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,111
2,55 NINA SINGER,158
3,Eleitores Aptos,412
4,Votos nominais,277
5,Votos de legenda,0
6,Votos em branco,22
7,Votos Nulos,14
8,Total Apurado,313

Cidade: 78859, Zona: 0199, Seção: 0086
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,121
2,55 NINA SINGER,142
3,Eleitores Aptos,399
4,Votos nominais,272
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,19
8,Total Apurado,307

Cidade: 78859, Zona: 0199, Seção: 0087
,Candidato,Votacao
0,Não há votos nominais,1
1,Não há votos nominais,3
2,13 WILSON CABELO,3
3,44 GERALDO MENDES,110
4,55 NINA SINGER,85
5,Eleitores Aptos,305
6,Votos nominais,198
7,Votos de legenda,0
8,Votos em branco,16
9,Votos Nulos,15
10,Total Apurado,229

Cidade: 78859, Zona: 0199, Seção: 0088
,Candidato,Votacao
0,13 WILSON CABELO,2
1,44 GERALDO MENDES,138
2,55 NINA SINGER,117
3,Eleitores Aptos,370
4,Votos nominais,257
5,Votos de legenda,0
6,Votos em branco,21
7,Votos Nulos,12
8,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0089
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,104
2,55 NINA SINGER,141
3,Eleitores Aptos,376
4,Votos nominais,254
5,Votos de legenda,0
6,Votos em branco,22
7,Votos Nulos,6
8,Total Apurado,282

Cidade: 78859, Zona: 0199, Seção: 0120
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,71
2,55 NINA SINGER,129
3,Eleitores Aptos,341
4,Votos nominais,208
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,24
8,Total Apurado,244

Cidade: 78859, Zona: 0199, Seção: 0121
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,137
2,55 NINA SINGER,99
3,Eleitores Aptos,386
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,14
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0122
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,110
2,55 NINA SINGER,160
3,Eleitores Aptos,421
4,Votos nominais,284
5,Votos de legenda,0
6,Votos em branco,18
7,Votos Nulos,13
8,Total Apurado,315

Cidade: 78859, Zona: 0199, Seção: 0123
,Candidato,Votacao
0,Não há votos nominais,2
1,Não há votos nominais,1
2,13 WILSON CABELO,4
3,44 GERALDO MENDES,136
4,55 NINA SINGER,113
5,Eleitores Aptos,369
6,Votos nominais,253
7,Votos de legenda,0
8,Votos em branco,17
9,Votos Nulos,20
10,Total Apurado,290

Cidade: 78859, Zona: 0199, Seção: 0124
,Candidato,Votacao
0,13 WILSON CABELO,6
1,44 GERALDO MENDES,134
2,55 NINA SINGER,122
3,Eleitores Aptos,365
4,Votos nominais,262
5,Votos de legenda,0
6,Votos em branco,17
7,Votos Nulos,7
8,Total Apurado,286

Cidade: 78859, Zona: 0199, Seção: 0126
,Candidato,Votacao
0,Não há votos nominais,18
1,13 WILSON CABELO,2
2,44 GERALDO MENDES,138
3,55 NINA SINGER,101
4,Eleitores Aptos,374
5,Votos nominais,241
6,Votos de legenda,0
7,Votos em branco,13
8,Votos Nulos,10
9,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0127
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,113
2,55 NINA SINGER,156
3,Eleitores Aptos,430
4,Votos nominais,276
5,Votos de legenda,0
6,Votos em branco,22
7,Votos Nulos,19
8,Total Apurado,317

Cidade: 78859, Zona: 0199, Seção: 0128
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,102
2,55 NINA SINGER,145
3,Eleitores Aptos,368
4,Votos nominais,254
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,20
8,Total Apurado,287

Cidade: 78859, Zona: 0199, Seção: 0130
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,104
2,55 NINA SINGER,108
3,Eleitores Aptos,307
4,Votos nominais,219
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,6
8,Total Apurado,235

Cidade: 78859, Zona: 0199, Seção: 0131
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,6
2,44 GERALDO MENDES,142
3,55 NINA SINGER,108
4,Eleitores Aptos,371
5,Votos nominais,256
6,Votos de legenda,0
7,Votos em branco,21
8,Votos Nulos,11
9,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0132
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,141
2,55 NINA SINGER,100
3,Eleitores Aptos,382
4,Votos nominais,246
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,12
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0133
,Candidato,Votacao
0,13 WILSON CABELO,9
1,44 GERALDO MENDES,110
2,55 NINA SINGER,144
3,Eleitores Aptos,418
4,Votos nominais,263
5,Votos de legenda,0
6,Votos em branco,13
7,Votos Nulos,12
8,Total Apurado,288

Cidade: 78859, Zona: 0199, Seção: 0134
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,109
2,55 NINA SINGER,123
3,Eleitores Aptos,377
4,Votos nominais,242
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,17
8,Total Apurado,279

Cidade: 78859, Zona: 0199, Seção: 0135
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,12
2,44 GERALDO MENDES,86
3,55 NINA SINGER,141
4,Eleitores Aptos,369
5,Votos nominais,239
6,Votos de legenda,0
7,Votos em branco,12
8,Votos Nulos,23
9,Total Apurado,274

Cidade: 78859, Zona: 0199, Seção: 0136
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,87
2,55 NINA SINGER,128
3,Eleitores Aptos,337
4,Votos nominais,225
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,21
8,Total Apurado,258

Cidade: 78859, Zona: 0199, Seção: 0137
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,106
2,55 NINA SINGER,168
3,Eleitores Aptos,426
4,Votos nominais,285
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,13
8,Total Apurado,312

Cidade: 78859, Zona: 0199, Seção: 0138
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,143
2,55 NINA SINGER,110
3,Eleitores Aptos,384
4,Votos nominais,260
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,12
8,Total Apurado,282

Cidade: 78859, Zona: 0199, Seção: 0139
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,80
2,55 NINA SINGER,133
3,Eleitores Aptos,339
4,Votos nominais,226
5,Votos de legenda,0
6,Votos em branco,11
7,Votos Nulos,17
8,Total Apurado,254

Cidade: 78859, Zona: 0199, Seção: 0140
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,119
2,55 NINA SINGER,104
3,Eleitores Aptos,367
4,Votos nominais,230
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,15
8,Total Apurado,265

Cidade: 78859, Zona: 0199, Seção: 0141
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,8
2,44 GERALDO MENDES,137
3,55 NINA SINGER,123
4,Eleitores Aptos,375
5,Votos nominais,268
6,Votos de legenda,0
7,Votos em branco,7
8,Votos Nulos,17
9,Total Apurado,292

Cidade: 78859, Zona: 0199, Seção: 0142
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,140
2,55 NINA SINGER,117
3,Eleitores Aptos,391
4,Votos nominais,267
5,Votos de legenda,0
6,Votos em branco,14
7,Votos Nulos,10
8,Total Apurado,291

Cidade: 78859, Zona: 0199, Seção: 0143
,Candidato,Votacao
0,13 WILSON CABELO,13
1,44 GERALDO MENDES,119
2,55 NINA SINGER,106
3,Eleitores Aptos,385
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,18
8,Total Apurado,271

Cidade: 78859, Zona: 0199, Seção: 0144
,Candidato,Votacao
0,13 WILSON CABELO,15
1,44 GERALDO MENDES,104
2,55 NINA SINGER,138
3,Eleitores Aptos,370
4,Votos nominais,257
5,Votos de legenda,0
6,Votos em branco,20
7,Votos Nulos,21
8,Total Apurado,298

Cidade: 78859, Zona: 0199, Seção: 0145
,Candidato,Votacao
0,Não há votos nominais,3
1,13 WILSON CABELO,5
2,44 GERALDO MENDES,107
3,55 NINA SINGER,151
4,Eleitores Aptos,376
5,Votos nominais,263
6,Votos de legenda,0
7,Votos em branco,12
8,Votos Nulos,14
9,Total Apurado,289

Cidade: 78859, Zona: 0199, Seção: 0146
,Candidato,Votacao
0,13 WILSON CABELO,5
1,44 GERALDO MENDES,141
2,55 NINA SINGER,113
3,Eleitores Aptos,379
4,Votos nominais,259
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,10
8,Total Apurado,285

Cidade: 78859, Zona: 0199, Seção: 0148
,Candidato,Votacao
0,13 WILSON CABELO,14
1,44 GERALDO MENDES,89
2,55 NINA SINGER,136
3,Eleitores Aptos,336
4,Votos nominais,239
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,9
8,Total Apurado,258

Cidade: 78859, Zona: 0199, Seção: 0149
,Candidato,Votacao
0,Não há votos nominais,2
1,13 WILSON CABELO,9
2,44 GERALDO MENDES,114
3,55 NINA SINGER,156
4,Eleitores Aptos,427
5,Votos nominais,279
6,Votos de legenda,0
7,Votos em branco,14
8,Votos Nulos,12
9,Total Apurado,305

Cidade: 78859, Zona: 0199, Seção: 0150
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,100
2,55 NINA SINGER,115
3,Eleitores Aptos,374
4,Votos nominais,226
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,16
8,Total Apurado,254

Cidade: 78859, Zona: 0199, Seção: 0151
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,129
2,55 NINA SINGER,102
3,Eleitores Aptos,370
4,Votos nominais,238
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,15
8,Total Apurado,262

Cidade: 78859, Zona: 0199, Seção: 0152
,Candidato,Votacao
0,Não há votos nominais,1
1,13 WILSON CABELO,10
2,44 GERALDO MENDES,101
3,55 NINA SINGER,130
4,Eleitores Aptos,339
5,Votos nominais,241
6,Votos de legenda,0
7,Votos em branco,14
8,Votos Nulos,14
9,Total Apurado,269

Cidade: 78859, Zona: 0199, Seção: 0155
,Candidato,Votacao
0,13 WILSON CABELO,3
1,44 GERALDO MENDES,115
2,55 NINA SINGER,99
3,Eleitores Aptos,305
4,Votos nominais,217
5,Votos de legenda,0
6,Votos em branco,12
7,Votos Nulos,11
8,Total Apurado,240

Cidade: 78859, Zona: 0199, Seção: 0156
,Candidato,Votacao
0,13 WILSON CABELO,10
1,44 GERALDO MENDES,132
2,55 NINA SINGER,98
3,Eleitores Aptos,371
4,Votos nominais,240
5,Votos de legenda,0
6,Votos em branco,15
7,Votos Nulos,9
8,Total Apurado,264

Cidade: 78859, Zona: 0199, Seção: 0157
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,129
2,55 NINA SINGER,108
3,Eleitores Aptos,370
4,Votos nominais,244
5,Votos de legenda,0
6,Votos em branco,16
7,Votos Nulos,7
8,Total Apurado,267

Cidade: 78859, Zona: 0199, Seção: 0158
,Candidato,Votacao
0,13 WILSON CABELO,7
1,44 GERALDO MENDES,113
2,55 NINA SINGER,129
3,Eleitores Aptos,377
4,Votos nominais,249
5,Votos de legenda,0
6,Votos em branco,10
7,Votos Nulos,13
8,Total Apurado,272

Cidade: 78859, Zona: 0199, Seção: 0159
,Candidato,Votacao
0,13 WILSON CABELO,11
1,44 GERALDO MENDES,141
2,55 NINA SINGER,113
3,Eleitores Aptos,391
4,Votos nominais,265
5,Votos de legenda,0
6,Votos em branco,9
7,Votos Nulos,19
8,Total Apurado,293

Cidade: 78859, Zona: 0199, Seção: 0162
,Candidato,Votacao
0,13 WILSON CABELO,8
1,44 GERALDO MENDES,107
2,55 NINA SINGER,158
3,Eleitores Aptos,418
